what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1409214235528
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1409214236053
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1409214244160
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409214244673
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409214244815
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409214249261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409214265580
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1409214271487
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409214271812
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409214379724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214410835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214412003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214412430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214412583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214414407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214434110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214442102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214457418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409214458681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409215237624
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1409215258003
