what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238669435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238670430
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1422238673389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238677861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238801362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238804044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238814485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238817251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238828966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422238835390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422239063535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422239066200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422239067575
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1422239068572
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1422239070029
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1422239070043
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1422239070104
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1422239457503
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1422239457504
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1422239457504
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1422239457504
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1422239457504
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1422239457505
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1422239457505
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1422239457505
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1422239457506
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1422239457506
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1422239457506
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1422239457507
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1422239457507
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1422239457507
