what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358365703631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358365705141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358365706427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358365706631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358365708430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358365837023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358365839379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366039191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366042016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366043441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366043489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366072078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366074198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366518024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358366538663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358370652403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358370655320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358370662047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358370696222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358374032093
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358374032118
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358374032839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358374055951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358374065253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358374072507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358374322409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375047230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375088978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375089024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375090051
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: dw",1358375090315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375162567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375164015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375179836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375180699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375192332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375198002
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1358375235493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358375235648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358375237477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358375250552
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: dw",1358375250735
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1358375257709
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1358375257760
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1358375257769
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1358375257792
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1358375257826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375257934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375264033
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358375267341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375267617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375269469
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358375269529
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: dw",1358375269687
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358375270869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375271106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358375272267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358375272293
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: dw",1358375272462
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1358375273230
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358375273509
