what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1358375347601
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1358375347601
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1358375347602
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1358375347602
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1358375347603
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1358375347603
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1358375347603
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1358375347604
started,bundle,org.eclipse.wb.discovery.core,1.5.0.r37x201206051108,"org.eclipse.wb.discovery.core",1358375347604
started,bundle,org.eclipse.wb.discovery.ui,1.5.0.r37x201206051108,"org.eclipse.wb.discovery.ui",1358375347604
started,bundle,org.eclipse.team.svn.core,0.7.9.I20120520-1700,"org.eclipse.team.svn.core",1358375347605
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1358375347605
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20120520-1700,"org.eclipse.team.svn.ui",1358375347606
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20111123-1700,"org.eclipse.team.svn.revision.graph",1358375347607
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit17,2.3.0.I20120520-1700,"org.polarion.eclipse.team.svn.connector.svnkit17",1358375347607
os,sysinfo,,,"win32",1358375347609
arch,sysinfo,,,"x86_64",1358375347609
ws,sysinfo,,,"win32",1358375347609
locale,sysinfo,,,"de_DE",1358375347609
processors,sysinfo,,,"8",1358375347609
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1358375347609
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1358375347609
java.specification.name,sysinfo,,,"Java Platform API Specification",1358375347609
java.specification.vendor,sysinfo,,,"Oracle Corporation",1358375347609
java.specification.version,sysinfo,,,"1.7",1358375347609
java.vendor,sysinfo,,,"Oracle Corporation",1358375347609
java.version,sysinfo,,,"1.7.0_03",1358375347609
java.vm.info,sysinfo,,,"mixed mode",1358375347609
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1358375347609
