what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358378573449
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358378575953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358378578884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378587694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378642102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358378656342
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358378661580
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358378664745
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358378683943
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358378684090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378687334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378804698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378805089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378853519
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358378854636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358378861679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378888940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358378993204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1358379005948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358379011820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379014176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379015433
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358379019130
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358379024135
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358379025357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358379031885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379032550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379069675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358379069694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358379077111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358379077644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1358379078130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379080278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379106056
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1358379106069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379107007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379145258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379146427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379169656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358379169668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358379187973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379188880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379189258
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358379192798
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358379204190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379228544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358379285099
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358379340407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358379341235
